Ontology ID	OccO Label	Abilities
OCCO:49907100	"maintenance and repair workers, general"	Near Vision|Manual Dexterity|Arm-Hand Steadiness|Problem Sensitivity|Information Ordering|Visualization
OCCO:49908100	wind turbine service technicians	Problem Sensitivity|Oral Comprehension|Near Vision|Deductive Reasoning|Manual Dexterity|Finger Dexterity
OCCO:49909100	"coin, vending, and amusement machine servicers and repairers"	Manual Dexterity|Finger Dexterity|Near Vision|Control Precision|Arm-Hand Steadiness|Multilimb Coordination
OCCO:49909200	commercial divers	Oral Comprehension|Problem Sensitivity|Oral Expression|Arm-Hand Steadiness|Multilimb Coordination|Control Precision
OCCO:49909400	locksmiths and safe repairers	Arm-Hand Steadiness|Near Vision|Oral Expression|Oral Comprehension|Control Precision|Information Ordering
OCCO:49909500	manufactured building and mobile home installers	Multilimb Coordination|Control Precision|Manual Dexterity|Arm-Hand Steadiness|Reaction Time|Problem Sensitivity
OCCO:49909600	riggers	Problem Sensitivity|Visualization|Multilimb Coordination|Manual Dexterity|Depth Perception|Control Precision
OCCO:49909700	signal and track switch repairers	Problem Sensitivity|Manual Dexterity|Finger Dexterity|Visualization|Visual Color Discrimination|Multilimb Coordination
OCCO:49909800	"helpers--installation, maintenance, and repair workers"	Manual Dexterity|Control Precision|Near Vision|Multilimb Coordination|Arm-Hand Steadiness|Trunk Strength
OCCO:49909901	geothermal technicians	Problem Sensitivity|Near Vision|Perceptual Speed|Deductive Reasoning|Control Precision|Written Expression
OCCO:51101100	first-line supervisors of production and operating workers	Problem Sensitivity|Oral Expression|Oral Comprehension|Deductive Reasoning|Written Comprehension|Speech Recognition
OCCO:51201100	"aircraft structure, surfaces, rigging, and systems assemblers"	Problem Sensitivity|Near Vision|Finger Dexterity|Visualization|Manual Dexterity|Information Ordering
OCCO:51202100	"coil winders, tapers, and finishers"	Arm-Hand Steadiness|Manual Dexterity|Near Vision|Control Precision|Selective Attention|Problem Sensitivity
OCCO:51202200	electrical and electronic equipment assemblers	Near Vision|Finger Dexterity|Oral Comprehension|Manual Dexterity|Arm-Hand Steadiness|Information Ordering
OCCO:51202300	electromechanical equipment assemblers	Near Vision|Finger Dexterity|Arm-Hand Steadiness|Manual Dexterity|Problem Sensitivity|Information Ordering
OCCO:51203100	engine and other machine assemblers	Arm-Hand Steadiness|Manual Dexterity|Finger Dexterity|Near Vision|Visualization|Static Strength
OCCO:51204100	structural metal fabricators and fitters	Arm-Hand Steadiness|Near Vision|Multilimb Coordination|Control Precision|Visualization|Manual Dexterity
OCCO:51205100	fiberglass laminators and fabricators	Multilimb Coordination|Trunk Strength|Arm-Hand Steadiness|Problem Sensitivity|Static Strength|Perceptual Speed
OCCO:51206100	timing device assemblers and adjusters	Finger Dexterity|Arm-Hand Steadiness|Near Vision|Problem Sensitivity|Manual Dexterity|Visualization
OCCO:51209200	team assemblers	Manual Dexterity|Problem Sensitivity|Finger Dexterity|Oral Comprehension|Near Vision|Information Ordering
OCCO:51301100	bakers	Near Vision|Oral Comprehension|Visual Color Discrimination|Speech Recognition|Problem Sensitivity|Oral Expression
OCCO:51302100	butchers and meat cutters	Near Vision|Manual Dexterity|Arm-Hand Steadiness|Problem Sensitivity|Oral Expression|Oral Comprehension
OCCO:51302200	"meat, poultry, and fish cutters and trimmers"	Arm-Hand Steadiness|Near Vision|Control Precision|Trunk Strength|Selective Attention|Oral Expression
OCCO:51302300	slaughterers and meat packers	Arm-Hand Steadiness|Finger Dexterity|Near Vision|Manual Dexterity|Trunk Strength|Static Strength
OCCO:51309100	"food and tobacco roasting, baking, and drying machine operators and tenders"	Near Vision|Problem Sensitivity|Speech Recognition|Selective Attention|Perceptual Speed|Oral Comprehension
OCCO:51309200	food batchmakers	Information Ordering|Near Vision|Problem Sensitivity|Oral Comprehension|Written Comprehension|Manual Dexterity
OCCO:51309300	food cooking machine operators and tenders	Problem Sensitivity|Written Comprehension|Oral Comprehension|Near Vision|Information Ordering|Control Precision
OCCO:51402100	"extruding and drawing machine setters, operators, and tenders, metal and plastic"	Control Precision|Reaction Time|Multilimb Coordination|Manual Dexterity|Rate Control|Problem Sensitivity
OCCO:51402200	"forging machine setters, operators, and tenders, metal and plastic"	Near Vision|Oral Comprehension|Written Comprehension|Problem Sensitivity|Oral Expression|Information Ordering
OCCO:51402300	"rolling machine setters, operators, and tenders, metal and plastic"	Problem Sensitivity|Reaction Time|Near Vision|Control Precision|Rate Control|Multilimb Coordination
OCCO:51403100	"cutting, punching, and press machine setters, operators, and tenders, metal and plastic"	Arm-Hand Steadiness|Control Precision|Near Vision|Reaction Time|Problem Sensitivity|Manual Dexterity
OCCO:51403200	"drilling and boring machine tool setters, operators, and tenders, metal and plastic"	Near Vision|Control Precision|Arm-Hand Steadiness|Written Comprehension|Problem Sensitivity|Oral Comprehension
OCCO:51403300	"grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic"	Control Precision|Near Vision|Manual Dexterity|Reaction Time|Problem Sensitivity|Multilimb Coordination
OCCO:51403400	"lathe and turning machine tool setters, operators, and tenders, metal and plastic"	Control Precision|Arm-Hand Steadiness|Reaction Time|Near Vision|Finger Dexterity|Problem Sensitivity
OCCO:51403500	"milling and planing machine setters, operators, and tenders, metal and plastic"	Manual Dexterity|Near Vision|Arm-Hand Steadiness|Selective Attention|Reaction Time|Problem Sensitivity
OCCO:51404100	machinists	Manual Dexterity|Arm-Hand Steadiness|Finger Dexterity|Control Precision|Near Vision|Multilimb Coordination
OCCO:51405100	metal-refining furnace operators and tenders	Control Precision|Problem Sensitivity|Near Vision|Manual Dexterity|Reaction Time|Arm-Hand Steadiness
OCCO:51405200	"pourers and casters, metal"	Arm-Hand Steadiness|Control Precision|Manual Dexterity|Perceptual Speed|Oral Comprehension|Near Vision
OCCO:51406100	"model makers, metal and plastic"	Near Vision|Visualization|Arm-Hand Steadiness|Reaction Time|Problem Sensitivity|Manual Dexterity
OCCO:51406200	"patternmakers, metal and plastic"	Near Vision|Arm-Hand Steadiness|Visualization|Problem Sensitivity|Manual Dexterity|Control Precision
OCCO:51407100	foundry mold and coremakers	Manual Dexterity|Trunk Strength|Finger Dexterity|Static Strength|Multilimb Coordination|Arm-Hand Steadiness
OCCO:51407200	"molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic"	Arm-Hand Steadiness|Manual Dexterity|Multilimb Coordination|Control Precision|Perceptual Speed|Near Vision
OCCO:51408100	"multiple machine tool setters, operators, and tenders, metal and plastic"	Control Precision|Problem Sensitivity|Manual Dexterity|Arm-Hand Steadiness|Near Vision|Visualization
OCCO:51411100	tool and die makers	Visualization|Near Vision|Problem Sensitivity|Oral Expression|Written Comprehension|Oral Comprehension
OCCO:51412200	"welding, soldering, and brazing machine setters, operators, and tenders"	Near Vision|Control Precision|Manual Dexterity|Visualization|Problem Sensitivity|Oral Expression
OCCO:51419100	"heat treating equipment setters, operators, and tenders, metal and plastic"	Arm-Hand Steadiness|Reaction Time|Multilimb Coordination|Problem Sensitivity|Near Vision|Manual Dexterity
OCCO:51419200	"layout workers, metal and plastic"	Near Vision|Visualization|Arm-Hand Steadiness|Problem Sensitivity|Manual Dexterity|Information Ordering
OCCO:51419400	"tool grinders, filers, and sharpeners"	Arm-Hand Steadiness|Manual Dexterity|Finger Dexterity|Control Precision|Near Vision|Visualization
OCCO:51511100	prepress technicians and workers	Near Vision|Visualization|Visual Color Discrimination|Problem Sensitivity|Inductive Reasoning|Written Comprehension
OCCO:51511200	printing press operators	Near Vision|Problem Sensitivity|Written Comprehension|Visualization|Visual Color Discrimination|Oral Comprehension
OCCO:51511300	print binding and finishing workers	Problem Sensitivity|Near Vision|Finger Dexterity|Oral Expression|Oral Comprehension|Manual Dexterity
OCCO:51601100	laundry and dry-cleaning workers	Arm-Hand Steadiness|Speech Recognition|Oral Expression|Oral Comprehension|Near Vision|Manual Dexterity
OCCO:51602100	"pressers, textile, garment, and related materials"	Manual Dexterity|Arm-Hand Steadiness|Near Vision|Control Precision|Multilimb Coordination|Finger Dexterity
OCCO:51603100	sewing machine operators	Arm-Hand Steadiness|Manual Dexterity|Control Precision|Near Vision|Finger Dexterity|Rate Control
OCCO:51604100	shoe and leather workers and repairers	Near Vision|Manual Dexterity|Finger Dexterity|Arm-Hand Steadiness|Multilimb Coordination|Control Precision
OCCO:51604200	shoe machine operators and tenders	Near Vision|Control Precision|Arm-Hand Steadiness|Manual Dexterity|Oral Comprehension|Finger Dexterity
OCCO:51605100	"sewers, hand"	Arm-Hand Steadiness|Manual Dexterity|Finger Dexterity|Near Vision|Visualization|Control Precision
OCCO:51605200	"tailors, dressmakers, and custom sewers"	Visualization|Finger Dexterity|Arm-Hand Steadiness|Oral Comprehension|Near Vision|Control Precision
OCCO:51606100	textile bleaching and dyeing machine operators and tenders	Control Precision|Arm-Hand Steadiness|Oral Expression|Oral Comprehension|Near Vision|Speech Recognition
OCCO:51606200	"textile cutting machine setters, operators, and tenders"	Arm-Hand Steadiness|Multilimb Coordination|Near Vision|Manual Dexterity|Control Precision|Visual Color Discrimination
OCCO:51606300	"textile knitting and weaving machine setters, operators, and tenders"	Arm-Hand Steadiness|Finger Dexterity|Control Precision|Multilimb Coordination|Manual Dexterity|Trunk Strength
OCCO:51606400	"textile winding, twisting, and drawing out machine setters, operators, and tenders"	Arm-Hand Steadiness|Reaction Time|Multilimb Coordination|Manual Dexterity|Visual Color Discrimination|Trunk Strength
OCCO:51609100	"extruding and forming machine setters, operators, and tenders, synthetic and glass fibers"	Control Precision|Problem Sensitivity|Oral Comprehension|Finger Dexterity|Reaction Time|Oral Expression
OCCO:51609200	fabric and apparel patternmakers	Visualization|Near Vision|Originality|Information Ordering|Written Comprehension|Oral Expression
OCCO:51609300	upholsterers	Manual Dexterity|Finger Dexterity|Arm-Hand Steadiness|Near Vision|Visual Color Discrimination|Multilimb Coordination
OCCO:51701100	cabinetmakers and bench carpenters	Near Vision|Manual Dexterity|Finger Dexterity|Arm-Hand Steadiness|Control Precision|Trunk Strength
OCCO:51702100	furniture finishers	Near Vision|Visual Color Discrimination|Arm-Hand Steadiness|Manual Dexterity|Control Precision|Visualization
OCCO:51703100	"model makers, wood"	Finger Dexterity|Arm-Hand Steadiness|Problem Sensitivity|Near Vision|Control Precision|Oral Comprehension
OCCO:51703200	"patternmakers, wood"	Manual Dexterity|Arm-Hand Steadiness|Reaction Time|Near Vision|Control Precision|Multilimb Coordination
OCCO:51704100	"sawing machine setters, operators, and tenders, wood"	Control Precision|Near Vision|Manual Dexterity|Arm-Hand Steadiness|Reaction Time|Rate Control
OCCO:51704200	"woodworking machine setters, operators, and tenders, except sawing"	Reaction Time|Near Vision|Manual Dexterity|Control Precision|Oral Comprehension|Trunk Strength
OCCO:51801100	nuclear power reactor operators	Problem Sensitivity|Written Comprehension|Oral Expression|Oral Comprehension|Information Ordering|Perceptual Speed
OCCO:51801200	power distributors and dispatchers	Problem Sensitivity|Oral Expression|Oral Comprehension|Written Comprehension|Near Vision|Inductive Reasoning
OCCO:51801300	power plant operators	Oral Comprehension|Problem Sensitivity|Oral Expression|Deductive Reasoning|Near Vision|Information Ordering
OCCO:51801303	biomass plant technicians	Near Vision|Control Precision|Problem Sensitivity|Written Comprehension|Perceptual Speed|Oral Expression
OCCO:51801304	hydroelectric plant technicians	Problem Sensitivity|Near Vision|Inductive Reasoning|Deductive Reasoning|Oral Comprehension|Information Ordering
OCCO:51802100	stationary engineers and boiler operators	Problem Sensitivity|Oral Expression|Oral Comprehension|Near Vision|Information Ordering|Control Precision
OCCO:51803100	water and wastewater treatment plant and system operators	Oral Expression|Oral Comprehension|Written Comprehension|Near Vision|Deductive Reasoning|Problem Sensitivity
OCCO:51809100	chemical plant and system operators	Selective Attention|Problem Sensitivity|Near Vision|Oral Expression|Oral Comprehension|Deductive Reasoning
OCCO:51809200	gas plant operators	Auditory Attention|Perceptual Speed|Problem Sensitivity|Near Vision|Reaction Time|Far Vision
OCCO:51809300	"petroleum pump system operators, refinery operators, and gaugers"	Problem Sensitivity|Perceptual Speed|Selective Attention|Near Vision|Information Ordering|Auditory Attention
OCCO:51809901	biofuels processing technicians	Written Comprehension|Speech Recognition|Oral Expression|Oral Comprehension|Control Precision|Visual Color Discrimination
OCCO:51901100	chemical equipment operators and tenders	Problem Sensitivity|Oral Expression|Oral Comprehension|Near Vision|Control Precision|Written Comprehension
OCCO:51901200	"separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders"	Near Vision|Perceptual Speed|Problem Sensitivity|Information Ordering|Arm-Hand Steadiness|Reaction Time
OCCO:51902100	"crushing, grinding, and polishing machine setters, operators, and tenders"	Multilimb Coordination|Reaction Time|Rate Control|Near Vision|Manual Dexterity|Control Precision
OCCO:51902200	"grinding and polishing workers, hand"	Arm-Hand Steadiness|Manual Dexterity|Finger Dexterity|Control Precision|Near Vision|Multilimb Coordination
OCCO:51902300	"mixing and blending machine setters, operators, and tenders"	Near Vision|Arm-Hand Steadiness|Written Comprehension|Problem Sensitivity|Manual Dexterity|Information Ordering
OCCO:51903100	"cutters and trimmers, hand"	Manual Dexterity|Near Vision|Finger Dexterity|Arm-Hand Steadiness|Oral Comprehension|Visual Color Discrimination
OCCO:51903200	"cutting and slicing machine setters, operators, and tenders"	Near Vision|Finger Dexterity|Control Precision|Arm-Hand Steadiness|Problem Sensitivity|Manual Dexterity
OCCO:51904100	"extruding, forming, pressing, and compacting machine setters, operators, and tenders"	Reaction Time|Rate Control|Perceptual Speed|Arm-Hand Steadiness|Problem Sensitivity|Near Vision
OCCO:51905100	"furnace, kiln, oven, drier, and kettle operators and tenders"	Problem Sensitivity|Control Precision|Written Comprehension|Oral Comprehension|Speech Recognition|Near Vision
OCCO:51906100	"inspectors, testers, sorters, samplers, and weighers"	Oral Expression|Oral Comprehension|Near Vision|Written Comprehension|Problem Sensitivity|Flexibility of Closure
OCCO:51907106	gem and diamond workers	Near Vision|Finger Dexterity|Arm-Hand Steadiness|Visual Color Discrimination|Problem Sensitivity|Manual Dexterity
OCCO:51908100	dental laboratory technicians	Finger Dexterity|Near Vision|Control Precision|Arm-Hand Steadiness|Visualization|Information Ordering
OCCO:51908200	medical appliance technicians	Problem Sensitivity|Oral Comprehension|Near Vision|Visualization|Oral Expression|Deductive Reasoning
OCCO:51908300	ophthalmic laboratory technicians	Near Vision|Finger Dexterity|Arm-Hand Steadiness|Manual Dexterity|Control Precision|Deductive Reasoning
OCCO:51911100	packaging and filling machine operators and tenders	Arm-Hand Steadiness|Problem Sensitivity|Perceptual Speed|Oral Expression|Oral Comprehension|Near Vision
OCCO:51912300	"painting, coating, and decorating workers"	Arm-Hand Steadiness|Near Vision|Visual Color Discrimination|Manual Dexterity|Finger Dexterity|Oral Expression
OCCO:51912400	"coating, painting, and spraying machine setters, operators, and tenders"	Near Vision|Visual Color Discrimination|Control Precision|Manual Dexterity|Arm-Hand Steadiness|Information Ordering
OCCO:51915100	photographic process workers and processing machine operators	Near Vision|Visual Color Discrimination|Oral Comprehension|Oral Expression|Written Comprehension|Selective Attention
OCCO:51919100	adhesive bonding machine operators and tenders	Static Strength|Manual Dexterity|Arm-Hand Steadiness|Trunk Strength|Near Vision|Control Precision
OCCO:51919200	"cleaning, washing, and metal pickling equipment operators and tenders"	Near Vision|Perceptual Speed|Information Ordering|Control Precision|Arm-Hand Steadiness|Trunk Strength
OCCO:51919300	cooling and freezing equipment operators and tenders	Near Vision|Problem Sensitivity|Deductive Reasoning|Perceptual Speed|Arm-Hand Steadiness|Trunk Strength
OCCO:51919400	etchers and engravers	Near Vision|Control Precision|Arm-Hand Steadiness|Oral Comprehension|Selective Attention|Oral Expression
OCCO:51919503	"stone cutters and carvers, manufacturing"	Arm-Hand Steadiness|Near Vision|Manual Dexterity|Control Precision|Finger Dexterity|Visualization
OCCO:51919504	"glass blowers, molders, benders, and finishers"	Near Vision|Arm-Hand Steadiness|Reaction Time|Control Precision|Visualization|Visual Color Discrimination
OCCO:51919505	"potters, manufacturing"	Arm-Hand Steadiness|Finger Dexterity|Control Precision|Manual Dexterity|Visualization|Near Vision
OCCO:51919600	"paper goods machine setters, operators, and tenders"	Near Vision|Problem Sensitivity|Control Precision|Arm-Hand Steadiness|Selective Attention|Manual Dexterity
OCCO:51919700	tire builders	Rate Control|Multilimb Coordination|Manual Dexterity|Arm-Hand Steadiness|Control Precision|Trunk Strength
OCCO:51919800	helpers--production workers	Near Vision|Trunk Strength|Static Strength|Manual Dexterity|Control Precision|Problem Sensitivity
OCCO:53104100	aircraft cargo handling supervisors	Oral Expression|Oral Comprehension|Problem Sensitivity|Far Vision|Deductive Reasoning|Selective Attention
OCCO:53104200	"first-line supervisors of helpers, laborers, and material movers, hand"	Oral Expression|Oral Comprehension|Speech Recognition|Speech Clarity|Problem Sensitivity|Deductive Reasoning
OCCO:53104201	recycling coordinators	Oral Expression|Oral Comprehension|Speech Recognition|Speech Clarity|Deductive Reasoning|Information Ordering
OCCO:53201100	"airline pilots, copilots, and flight engineers"	Control Precision|Response Orientation|Problem Sensitivity|Spatial Orientation|Written Comprehension|Reaction Time
OCCO:53201200	commercial pilots	Problem Sensitivity|Near Vision|Far Vision|Control Precision|Response Orientation|Oral Expression
OCCO:53202100	air traffic controllers	Problem Sensitivity|Oral Expression|Oral Comprehension|Selective Attention|Deductive Reasoning|Speed of Closure
OCCO:53202200	airfield operations specialists	Oral Expression|Oral Comprehension|Problem Sensitivity|Written Comprehension|Deductive Reasoning|Inductive Reasoning
OCCO:53203100	flight attendants	Oral Expression|Oral Comprehension|Speech Clarity|Speech Recognition|Problem Sensitivity|Deductive Reasoning
OCCO:53301100	"ambulance drivers and attendants, except emergency medical technicians"	Problem Sensitivity|Oral Comprehension|Oral Expression|Speech Recognition|Near Vision|Deductive Reasoning
OCCO:53303100	driver/sales workers	Oral Expression|Oral Comprehension|Speech Recognition|Speech Clarity|Near Vision|Far Vision
OCCO:53303200	heavy and tractor-trailer truck drivers	Far Vision|Control Precision|Response Orientation|Reaction Time|Near Vision|Multilimb Coordination
OCCO:53305200	"bus drivers, transit and intercity"	Far Vision|Control Precision|Multilimb Coordination|Depth Perception|Spatial Orientation|Response Orientation
OCCO:53401100	locomotive engineers	Far Vision|Selective Attention|Response Orientation|Control Precision|Reaction Time|Problem Sensitivity
OCCO:53401300	"rail yard engineers, dinkey operators, and hostlers"	Problem Sensitivity|Visual Color Discrimination|Oral Comprehension|Control Precision|Oral Expression|Near Vision
OCCO:53403100	railroad conductors and yardmasters	Oral Expression|Problem Sensitivity|Oral Comprehension|Speech Recognition|Speech Clarity|Near Vision
OCCO:53404100	subway and streetcar operators	Control Precision|Multilimb Coordination|Depth Perception|Reaction Time|Problem Sensitivity|Oral Expression
OCCO:53501100	sailors and marine oilers	Far Vision|Control Precision|Problem Sensitivity|Perceptual Speed|Oral Comprehension|Depth Perception
OCCO:53502200	motorboat operators	Control Precision|Far Vision|Spatial Orientation|Problem Sensitivity|Multilimb Coordination|Manual Dexterity
OCCO:53503100	ship engineers	Problem Sensitivity|Oral Expression|Oral Comprehension|Near Vision|Deductive Reasoning|Control Precision
OCCO:53601100	bridge and lock tenders	Speech Clarity|Problem Sensitivity|Control Precision|Speech Recognition|Depth Perception|Written Expression
OCCO:53603100	automotive and watercraft service attendants	Oral Expression|Oral Comprehension|Trunk Strength|Near Vision|Manual Dexterity|Finger Dexterity
OCCO:53604100	traffic technicians	Problem Sensitivity|Oral Expression|Oral Comprehension|Inductive Reasoning|Written Comprehension|Speech Recognition
OCCO:53605101	aviation inspectors	Problem Sensitivity|Written Comprehension|Oral Comprehension|Inductive Reasoning|Deductive Reasoning|Oral Expression
OCCO:53605107	"transportation vehicle, equipment and systems inspectors, except aviation"	Near Vision|Problem Sensitivity|Oral Comprehension|Flexibility of Closure|Arm-Hand Steadiness|Speech Clarity
OCCO:53701100	conveyor operators and tenders	Oral Comprehension|Control Precision|Problem Sensitivity|Oral Expression|Deductive Reasoning|Multilimb Coordination
OCCO:53702100	crane and tower operators	Control Precision|Multilimb Coordination|Far Vision|Depth Perception|Reaction Time|Rate Control
OCCO:53703100	dredge operators	Control Precision|Multilimb Coordination|Depth Perception|Reaction Time|Manual Dexterity|Arm-Hand Steadiness
OCCO:53704100	hoist and winch operators	Problem Sensitivity|Reaction Time|Depth Perception|Control Precision|Arm-Hand Steadiness|Near Vision
OCCO:53705100	industrial truck and tractor operators	Control Precision|Multilimb Coordination|Response Orientation|Manual Dexterity|Far Vision|Reaction Time
OCCO:53706100	cleaners of vehicles and equipment	Near Vision|Multilimb Coordination|Manual Dexterity|Problem Sensitivity|Trunk Strength|Information Ordering
OCCO:53706200	"laborers and freight, stock, and material movers, hand"	Static Strength|Trunk Strength|Multilimb Coordination|Control Precision|Stamina|Oral Comprehension
OCCO:53706204	recycling and reclamation workers	Manual Dexterity|Control Precision|Near Vision|Multilimb Coordination|Arm-Hand Steadiness|Trunk Strength
OCCO:53706300	machine feeders and offbearers	Arm-Hand Steadiness|Control Precision|Reaction Time|Rate Control|Oral Expression|Near Vision
OCCO:53706400	"packers and packagers, hand"	Manual Dexterity|Trunk Strength|Static Strength|Near Vision|Multilimb Coordination|Speech Recognition
OCCO:53707100	gas compressor and gas pumping station operators	Manual Dexterity|Finger Dexterity|Arm-Hand Steadiness|Problem Sensitivity|Near Vision|Multilimb Coordination
OCCO:53707200	"pump operators, except wellhead pumpers"	Problem Sensitivity|Perceptual Speed|Oral Expression|Oral Comprehension|Near Vision|Information Ordering
OCCO:53707300	wellhead pumpers	Problem Sensitivity|Near Vision|Multilimb Coordination|Control Precision|Reaction Time|Oral Expression
OCCO:53708100	refuse and recyclable material collectors	Multilimb Coordination|Near Vision|Oral Comprehension|Static Strength|Reaction Time|Oral Expression
OCCO:53712100	"tank car, truck, and ship loaders"	Multilimb Coordination|Static Strength|Rate Control|Problem Sensitivity|Perceptual Speed|Far Vision
